date,agent_id,agent_name,team,gender,age,attendance_status,shift_start_time,shift_end_time,login_time,logout_time,tea_break_time,lunch_break_time,bio_break_time,training_time,talk_time,hold_time,after_call_work,calls_handled,total_login,quality_score
5/16/2025,Pree008,Preethi Yadav,Outbound,Female,26,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Ajay009,Ajay Menon,Retention,Male,28,Present,8:00:00,17:00:00,5/16/2025 8:15,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:07,0 days 00:00:39,0 days 00:00:42,37,0 days 08:45:00,80.61
5/16/2025,Pree010,Preethi Verma,Retention,Male,29,Present,8:00:00,17:00:00,5/16/2025 8:07,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:04,0 days 00:00:30,0 days 00:00:39,50,0 days 08:53:00,97.22
5/16/2025,Kart011,Karthik Agarwal,Retention,Male,25,Present,8:00:00,17:00:00,5/16/2025 8:14,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:26,0 days 00:00:11,0 days 00:00:55,53,0 days 08:46:00,81.92
5/16/2025,Neha012,Neha Reddy,Retention,Male,21,Absent,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Sanj013,Sanjay Gupta,Inbound,Male,39,Present,8:00:00,17:00:00,5/16/2025 8:06,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:14,0 days 00:00:15,0 days 00:00:23,71,0 days 08:54:00,87.63
5/16/2025,Rohi014,Rohit Rao,Retention,Female,30,Present,8:00:00,17:00:00,5/16/2025 8:14,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:05,0 days 00:00:34,0 days 00:00:35,39,0 days 08:46:00,86.19
5/16/2025,Arun015,Arun Shetty,Outbound,Male,32,Present,8:00:00,17:00:00,5/16/2025 8:11,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:03,0 days 00:00:24,0 days 00:00:40,52,0 days 08:49:00,91.53
5/16/2025,Nish016,Nisha Menon,Inbound,Female,35,Present,8:00:00,17:00:00,5/16/2025 8:05,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:05,0 days 00:00:26,0 days 00:00:48,62,0 days 08:55:00,78.94
5/16/2025,Nish017,Nisha Agarwal,Outbound,Male,29,Present,8:00:00,17:00:00,5/16/2025 8:19,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:50,0 days 00:00:23,0 days 00:00:59,54,0 days 08:41:00,84.34
5/16/2025,Deep018,Deepak Chopra,Outbound,Female,37,Present,8:00:00,17:00:00,5/16/2025 8:05,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:15,0 days 00:00:24,0 days 00:00:41,53,0 days 08:55:00,88.59
5/16/2025,Keer019,Keerthana Shetty,Outbound,Male,37,Absent,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Hari020,Harish Chopra,Outbound,Male,32,Present,8:00:00,17:00:00,5/16/2025 8:16,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:27,0 days 00:00:34,0 days 00:00:47,63,0 days 08:44:00,81.16
5/16/2025,Sowm021,Sowmya Patel,Inbound,Female,27,Absent,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Vign022,Vignesh Rao,Inbound,Female,22,Present,8:00:00,17:00:00,5/16/2025 8:17,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:04,0 days 00:00:17,0 days 00:00:59,65,0 days 08:43:00,97.18
5/16/2025,Ajay023,Ajay Shetty,Outbound,Female,23,Present,8:00:00,17:00:00,5/16/2025 8:19,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:57,0 days 00:00:18,0 days 00:00:46,57,0 days 08:41:00,81.23
5/16/2025,Pooj024,Pooja Agarwal,Outbound,Male,37,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Nish025,Nisha Mehta,Inbound,Female,25,Present,8:00:00,17:00:00,5/16/2025 8:05,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:36,0 days 00:00:22,0 days 00:00:24,72,0 days 08:55:00,81.75
5/16/2025,Moni026,Monika Verma,Inbound,Male,37,Present,8:00:00,17:00:00,5/16/2025 8:03,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:13:00,0 days 00:03:48,0 days 00:00:28,0 days 00:00:45,67,0 days 08:57:00,95.77
5/16/2025,Shru027,Shruthi Joshi,Inbound,Male,37,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Keer028,Keerthana Kumar,Retention,Female,37,Absent,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Deep029,Deepak Gupta,Retention,Female,22,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Aish030,Aishwarya Patel,Retention,Male,22,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Hari031,Harini Agarwal,Outbound,Male,25,Present,8:00:00,17:00:00,5/16/2025 8:12,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:08,0 days 00:00:35,0 days 00:00:21,69,0 days 08:48:00,80.88
5/16/2025,Anja032,Anjali Reddy,Retention,Female,21,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Varu033,Varun Patel,Outbound,Female,21,Present,8:00:00,17:00:00,5/16/2025 8:05,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:18,0 days 00:00:16,0 days 00:00:56,58,0 days 08:55:00,84.99
5/16/2025,Mano034,Manoj Gupta,Outbound,Female,39,Present,8:00:00,17:00:00,5/16/2025 8:18,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:24,0 days 00:00:30,0 days 00:00:51,52,0 days 08:42:00,83.28
5/16/2025,Sanj035,Sanjay Patel,Retention,Male,22,Leave,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Shru036,Shruthi Das,Outbound,Male,32,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Rake037,Rakesh Reddy,Retention,Male,26,Present,8:00:00,17:00:00,5/16/2025 8:03,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:40,0 days 00:00:35,0 days 00:00:58,44,0 days 08:57:00,78.38
5/16/2025,Ajay038,Ajay Nair,Retention,Male,24,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Vikr039,Vikram Shetty,Inbound,Male,31,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Varu040,Varun Verma,Retention,Male,37,Present,8:00:00,17:00:00,5/16/2025 8:17,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:58,0 days 00:00:23,0 days 00:00:25,41,0 days 08:43:00,78.58
5/16/2025,Varu041,Varun Menon,Inbound,Female,26,Present,8:00:00,17:00:00,5/16/2025 8:04,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:57,0 days 00:00:37,0 days 00:00:50,54,0 days 08:56:00,80.69
5/16/2025,Vikr042,Vikram Singh,Retention,Male,25,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Pree043,Preethi Reddy,Retention,Male,22,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Mano044,Manoj Mehta,Inbound,Male,26,Present,8:00:00,17:00:00,5/16/2025 8:07,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:39:00,0 days 00:03:44,0 days 00:00:19,0 days 00:00:57,72,0 days 08:53:00,94.14
5/16/2025,Sowm045,Sowmya Gupta,Inbound,Female,31,Present,8:00:00,17:00:00,5/16/2025 8:17,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:29,0 days 00:00:12,0 days 00:00:27,54,0 days 08:43:00,94.69
5/16/2025,Pooj046,Pooja Pillai,Retention,Male,36,Present,8:00:00,17:00:00,5/16/2025 8:18,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:18,0 days 00:00:18,0 days 00:00:26,37,0 days 08:42:00,94.63
5/16/2025,Kart047,Karthik Menon,Outbound,Male,36,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Kavy048,Kavya Reddy,Inbound,Female,21,Present,8:00:00,17:00:00,5/16/2025 8:12,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:24,0 days 00:00:29,0 days 00:00:28,62,0 days 08:48:00,93.31
5/16/2025,Aish049,Aishwarya Mishra,Outbound,Male,29,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Nave050,Naveen Agarwal,Outbound,Male,26,Present,8:00:00,17:00:00,5/16/2025 8:13,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:02,0 days 00:00:28,0 days 00:00:33,59,0 days 08:47:00,85.43
5/16/2025,Neha051,Neha Sharma,Outbound,Male,36,Present,8:00:00,17:00:00,5/16/2025 8:02,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:47,0 days 00:00:29,0 days 00:00:35,44,0 days 08:58:00,82.16
5/16/2025,Neha052,Neha Yadav,Inbound,Male,23,Absent,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Riti053,Ritika Verma,Outbound,Male,24,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Sury054,Surya Joshi,Inbound,Female,39,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Anan055,Anand Sharma,Outbound,Female,23,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Sury056,Surya Verma,Retention,Female,39,Present,8:00:00,17:00:00,5/16/2025 8:11,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:42,0 days 00:00:11,0 days 00:00:25,40,0 days 08:49:00,88.47
5/16/2025,Pree057,Preethi Singh,Retention,Male,27,Present,8:00:00,17:00:00,5/16/2025 8:04,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:45:00,0 days 00:03:34,0 days 00:00:19,0 days 00:00:44,53,0 days 08:56:00,75.87
5/16/2025,Rake058,Rakesh Singh,Inbound,Male,29,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Dine059,Dinesh Nair,Retention,Male,21,Present,8:00:00,17:00:00,5/16/2025 8:00,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:34,0 days 00:00:36,0 days 00:00:56,42,0 days 09:00:00,80.74
5/16/2025,Shru060,Shruthi Chopra,Retention,Female,28,Absent,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Sneh061,Sneha Mehta,Outbound,Male,27,Present,8:00:00,17:00:00,5/16/2025 8:12,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:58,0 days 00:00:26,0 days 00:00:55,43,0 days 08:48:00,96.66
5/16/2025,Vign062,Vignesh Joshi,Inbound,Male,38,Present,8:00:00,17:00:00,5/16/2025 8:03,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:08,0 days 00:00:22,0 days 00:00:27,61,0 days 08:57:00,76.71
5/16/2025,Varu063,Varun Das,Outbound,Female,28,Leave,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Hari064,Harini Pillai,Outbound,Male,21,Present,8:00:00,17:00:00,5/16/2025 8:10,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:43,0 days 00:00:35,0 days 00:00:43,52,0 days 08:50:00,83.27
5/16/2025,Nave065,Naveen Reddy,Outbound,Female,31,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Pooj066,Pooja Das,Outbound,Female,38,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Sure067,Suresh Pillai,Outbound,Female,30,Present,8:00:00,17:00:00,5/16/2025 8:10,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:51,0 days 00:00:15,0 days 00:00:26,34,0 days 08:50:00,86.63
5/16/2025,Aish068,Aishwarya Shetty,Outbound,Male,23,Present,8:00:00,17:00:00,5/16/2025 8:14,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:08,0 days 00:00:22,0 days 00:00:31,47,0 days 08:46:00,80.19
5/16/2025,Mano069,Manoj Das,Outbound,Male,27,Present,8:00:00,17:00:00,5/16/2025 8:12,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:12,0 days 00:00:39,0 days 00:00:48,49,0 days 08:48:00,92.3
5/16/2025,Vign070,Vignesh Patel,Inbound,Male,36,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Arun071,Arun Kumar,Retention,Male,36,Present,8:00:00,17:00:00,5/16/2025 8:16,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:06,0 days 00:00:29,0 days 00:00:55,47,0 days 08:44:00,88.82
5/16/2025,Moni072,Monika Sharma,Outbound,Male,37,Present,8:00:00,17:00:00,5/16/2025 8:19,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:08,0 days 00:00:25,0 days 00:00:30,48,0 days 08:41:00,76.82
5/16/2025,Rohi073,Rohit Kumar,Outbound,Male,22,Present,8:00:00,17:00:00,5/16/2025 8:19,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:31,0 days 00:00:33,0 days 00:00:36,43,0 days 08:41:00,92.64
5/16/2025,Anja074,Anjali Mishra,Outbound,Male,21,Present,8:00:00,17:00:00,5/16/2025 8:10,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:36,0 days 00:00:19,0 days 00:00:31,53,0 days 08:50:00,84.61
5/16/2025,Hari075,Harish Patel,Outbound,Female,36,Present,8:00:00,17:00:00,5/16/2025 8:06,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:26,0 days 00:00:19,0 days 00:00:28,57,0 days 08:54:00,86.39
5/16/2025,Anja076,Anjali Chopra,Outbound,Male,32,Present,8:00:00,17:00:00,5/16/2025 8:17,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:58,0 days 00:00:22,0 days 00:00:41,72,0 days 08:43:00,91.99
5/16/2025,Vikr077,Vikram Joshi,Outbound,Female,25,Present,8:00:00,17:00:00,5/16/2025 8:11,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:09,0 days 00:00:37,0 days 00:00:54,72,0 days 08:49:00,88.02
5/16/2025,Rahu078,Rahul Yadav,Retention,Male,25,Present,8:00:00,17:00:00,5/16/2025 8:12,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:59,0 days 00:00:19,0 days 00:00:32,36,0 days 08:48:00,90.66
5/16/2025,Sowm079,Sowmya Agarwal,Retention,Male,29,Absent,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Nave080,Naveen Das,Outbound,Male,29,Leave,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Sowm081,Sowmya Kumar,Retention,Female,23,Present,8:00:00,17:00:00,5/16/2025 8:00,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:28,0 days 00:00:11,0 days 00:00:57,30,0 days 09:00:00,82.77
5/16/2025,Rake082,Rakesh Mishra,Inbound,Female,39,Present,8:00:00,17:00:00,5/16/2025 8:11,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:39,0 days 00:00:12,0 days 00:00:56,76,0 days 08:49:00,75.95
5/16/2025,Pooj083,Pooja Menon,Outbound,Female,36,Present,8:00:00,17:00:00,5/16/2025 8:04,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:11,0 days 00:00:20,0 days 00:00:47,58,0 days 08:56:00,89.89
5/16/2025,Prad084,Pradeep Kumar,Inbound,Female,36,Present,8:00:00,17:00:00,5/16/2025 8:01,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:42,0 days 00:00:32,0 days 00:00:29,73,0 days 08:59:00,79.56
5/16/2025,Anan085,Anand Menon,Inbound,Male,23,Present,8:00:00,17:00:00,5/16/2025 8:01,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:58,0 days 00:00:21,0 days 00:00:35,57,0 days 08:59:00,88.5
5/16/2025,Abhi086,Abhishek Mishra,Outbound,Female,21,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Anja087,Anjali Rao,Retention,Male,31,Present,8:00:00,17:00:00,5/16/2025 8:10,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:14,0 days 00:00:25,0 days 00:00:50,58,0 days 08:50:00,93.85
5/16/2025,Deep088,Deepak Das,Inbound,Male,37,Half Day,8:00:00,17:00:00,5/16/2025 8:13,5/16/2025 12:13,0 days 00:10:00,0 days 00:00:00,0 days 00:05:00,0 days 00:00:00,0 days 00:03:05,0 days 00:00:39,0 days 00:00:46,28,0 days 04:00:00,81.45
5/16/2025,Arun089,Arun Reddy,Outbound,Female,28,Present,8:00:00,17:00:00,5/16/2025 8:06,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:15,0 days 00:00:25,0 days 00:00:57,50,0 days 08:54:00,94.78
5/16/2025,Nave090,Naveen Gupta,Inbound,Female,24,Present,8:00:00,17:00:00,5/16/2025 8:02,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:58,0 days 00:00:19,0 days 00:00:57,67,0 days 08:58:00,79.66
5/16/2025,Arun091,Arun Patel,Inbound,Female,26,Present,8:00:00,17:00:00,5/16/2025 8:08,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:13,0 days 00:00:15,0 days 00:00:32,78,0 days 08:52:00,95.91
5/16/2025,Moni092,Monika Yadav,Inbound,Female,28,Present,8:00:00,17:00:00,5/16/2025 8:03,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:11,0 days 00:00:39,0 days 00:00:41,84,0 days 08:57:00,75.94
5/16/2025,Divy093,Divya Yadav,Inbound,Female,23,Present,8:00:00,17:00:00,5/16/2025 8:14,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:08,0 days 00:00:20,0 days 00:00:36,64,0 days 08:46:00,90.69
5/16/2025,Rake094,Rakesh Shetty,Retention,Female,36,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Sneh095,Sneha Joshi,Inbound,Female,23,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Pooj096,Pooja Iyer,Inbound,Female,38,Present,8:00:00,17:00:00,5/16/2025 8:15,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:01:00,0 days 00:03:14,0 days 00:00:28,0 days 00:00:22,86,0 days 08:45:00,97.09
5/16/2025,Hari097,Harish Nair,Inbound,Male,34,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/16/2025,Laks098,Lakshmi Chopra,Retention,Female,38,Present,8:00:00,17:00:00,5/16/2025 8:02,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:47,0 days 00:00:12,0 days 00:00:30,41,0 days 08:58:00,80.88
5/16/2025,Sure099,Suresh Iyer,Inbound,Female,22,Present,8:00:00,17:00:00,5/16/2025 8:11,5/16/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:19:00,0 days 00:03:05,0 days 00:00:10,0 days 00:00:28,74,0 days 08:49:00,78.8
5/16/2025,Hari100,Harish Iyer,Inbound,Male,23,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Moni001,Monika Gupta,Retention,Female,27,Present,8:00:00,17:00:00,5/17/2025 8:04,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:48,0 days 00:00:32,0 days 00:00:27,43,0 days 08:56:00,82.7
5/17/2025,Sanj002,Sanjay Rao,Inbound,Female,21,Absent,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Sneh003,Sneha Nair,Retention,Female,21,Present,8:00:00,17:00:00,5/17/2025 8:07,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:02,0 days 00:00:19,0 days 00:00:57,39,0 days 08:53:00,90.88
5/17/2025,Mano004,Manoj Rao,Retention,Male,33,Present,8:00:00,17:00:00,5/17/2025 8:05,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:01,0 days 00:00:13,0 days 00:00:53,38,0 days 08:55:00,97.63
5/17/2025,Vign005,Vignesh Das,Inbound,Male,29,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Sure006,Suresh Shetty,Inbound,Male,23,Present,8:00:00,17:00:00,5/17/2025 8:06,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:02,0 days 00:00:36,0 days 00:00:45,53,0 days 08:54:00,84.85
5/17/2025,Vign007,Vignesh Gupta,Retention,Male,27,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Pree008,Preethi Yadav,Outbound,Female,26,Present,8:00:00,17:00:00,5/17/2025 8:17,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:08,0 days 00:00:13,0 days 00:00:24,52,0 days 08:43:00,78.94
5/17/2025,Ajay009,Ajay Menon,Retention,Male,28,Present,8:00:00,17:00:00,5/17/2025 8:05,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:08,0 days 00:00:27,0 days 00:00:55,49,0 days 08:55:00,75.08
5/17/2025,Pree010,Preethi Verma,Retention,Male,29,Present,8:00:00,17:00:00,5/17/2025 8:18,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:18,0 days 00:00:27,0 days 00:00:28,34,0 days 08:42:00,80.73
5/17/2025,Kart011,Karthik Agarwal,Retention,Male,25,Present,8:00:00,17:00:00,5/17/2025 8:12,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:11:00,0 days 00:04:14,0 days 00:00:35,0 days 00:00:37,38,0 days 08:48:00,81.09
5/17/2025,Neha012,Neha Reddy,Retention,Male,21,Present,8:00:00,17:00:00,5/17/2025 8:15,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:26:00,0 days 00:03:49,0 days 00:00:15,0 days 00:00:48,56,0 days 08:45:00,89.73
5/17/2025,Sanj013,Sanjay Gupta,Inbound,Male,39,Leave,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Rohi014,Rohit Rao,Retention,Female,30,Leave,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Arun015,Arun Shetty,Outbound,Male,32,Present,8:00:00,17:00:00,5/17/2025 8:08,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:30,0 days 00:00:21,0 days 00:00:42,58,0 days 08:52:00,96.95
5/17/2025,Nish016,Nisha Menon,Inbound,Female,35,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Nish017,Nisha Agarwal,Outbound,Male,29,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Deep018,Deepak Chopra,Outbound,Female,37,Present,8:00:00,17:00:00,5/17/2025 8:17,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:51:00,0 days 00:03:19,0 days 00:00:25,0 days 00:00:26,49,0 days 08:43:00,94.85
5/17/2025,Keer019,Keerthana Shetty,Outbound,Male,37,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Hari020,Harish Chopra,Outbound,Male,32,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Sowm021,Sowmya Patel,Inbound,Female,27,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Vign022,Vignesh Rao,Inbound,Female,22,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Ajay023,Ajay Shetty,Outbound,Female,23,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Pooj024,Pooja Agarwal,Outbound,Male,37,Present,8:00:00,17:00:00,5/17/2025 8:01,5/17/2025 17:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:44,0 days 00:00:23,0 days 00:00:30,60,0 days 08:59:00,86.61
5/17/2025,Nish025,Nisha Mehta,Inbound,Female,25,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
5/17/2025,Moni026,Monika Verma,Inbound,Male,37,Week Off,8:00:00,17:00:00,,,,,,,,,,0,,0
